Latitude,Longitude,지역별 겨래량,법정동주소
34.76211,127.6619885,738,전라남도 여수시 학동
34.77687,127.6434505,210,전라남도 여수시 화장동
35.3655343,126.4480202,60,전라남도 영광군 법성면 법성리
35.2750848,126.5210169,28,전라남도 영광군 영광읍 교촌리
35.2737416,126.5077979,87,전라남도 영광군 영광읍 남천리
35.2634676,126.5017499,286,전라남도 영광군 영광읍 녹사리
35.2911551,126.4966436,483,전라남도 영광군 영광읍 단주리
35.2711659,126.5161117,33,전라남도 영광군 영광읍 도동리
35.2797421,126.5068483,15,전라남도 영광군 영광읍 백학리
35.2972858,126.4789293,26,전라남도 영광군 영광읍 송림리
35.2774843,126.4904236,3,전라남도 영광군 영광읍 신하리
35.2551746,126.5206107,4,전라남도 영광군 영광읍 학정리
35.3889321,126.4455445,98,전라남도 영광군 홍농읍 상하리
34.7554938,126.6558938,9,전라남도 영암군 군서면 도갑리
34.7544111,126.6336942,6,전라남도 영암군 군서면 동구림리
34.7153802,126.5592364,4,전라남도 영암군 미암면 채지리
34.7554991,126.3889479,1124,전라남도 영암군 삼호읍 용당리
34.7475738,126.4646702,1327,전라남도 영암군 삼호읍 용앙리
34.8897831,126.6863275,33,전라남도 영암군 신북면 월평리
34.7924651,126.6942946,55,전라남도 영암군 영암읍 교동리
34.7963069,126.7015487,16,전라남도 영암군 영암읍 남풍리
34.8075803,126.6999732,89,전라남도 영암군 영암읍 역리
34.7974701,126.7072472,47,전라남도 영암군 영암읍 춘양리
34.7247345,126.5974994,11,전라남도 영암군 학산면 금계리
34.7329977,126.5561226,13,전라남도 영암군 학산면 독천리
34.3264911,126.7318497,147,전라남도 완도군 완도읍 가용리
34.3087186,126.7556152,216,전라남도 완도군 완도읍 군내리
35.26113,126.6676812,384,전라남도 장성군 삼계면 사창리
35.2488646,126.6765136,5,전라남도 장성군 삼계면 주산리
35.3013611,126.7972064,183,전라남도 장성군 장성읍 영천리
35.3112418,126.8338342,48,전라남도 장성군 장성읍 유탕리
35.28306,126.7739611,1,전라남도 장성군 황룡면 월평리
35.296489,126.76001,80,전라남도 장성군 황룡면 장산리
34.572864,126.917864,5,전라남도 장흥군 관산읍 남송리
34.5029389,126.8666696,3,전라남도 장흥군 대덕읍 신월리
34.6788346,126.9099175,441,전라남도 장흥군 장흥읍 건산리
34.6857717,126.915447,62,전라남도 장흥군 장흥읍 원도리
34.4795086,126.9290662,14,전라남도 장흥군 회진면 회진리
34.4028184,126.194238,2,전라남도 진도군 임회면 석교리
34.4888822,126.2567222,49,전라남도 진도군 진도읍 교동리
34.4736139,126.2627981,100,전라남도 진도군 진도읍 남동리
34.4825295,126.2807949,45,전라남도 진도군 진도읍 동외리
34.4780473,126.2668022,34,전라남도 진도군 진도읍 쌍정리
35.0709761,126.5363667,1,전라남도 함평군 대동면 향교리
35.1820192,126.6302367,13,전라남도 함평군 월야면 월야리
35.0675482,126.52388,1,전라남도 함평군 함평읍 기각리
35.0599932,126.5138484,135,전라남도 함평군 함평읍 내교리
35.1682453,126.6096834,20,전라남도 함평군 해보면 용산리
34.5982457,126.3192306,9,전라남도 해남군 문내면 동외리
34.4139555,126.6196449,3,전라남도 해남군 북평면 남창리
34.370941,126.5194366,31,전라남도 해남군 송지면 산정리
34.5622693,126.5988152,48,전라남도 해남군 해남읍 고도리
34.5850005,126.5890484,589,전라남도 해남군 해남읍 구교리
34.569617,126.5892425,35,전라남도 해남군 해남읍 남외리
34.5748361,126.5997859,52,전라남도 해남군 해남읍 수성리
34.5684954,126.5996672,4,전라남도 해남군 해남읍 평동리
34.579735,126.6158974,347,전라남도 해남군 해남읍 해리
34.5881092,126.4302003,12,전라남도 해남군 황산면 우항리
34.9821266,126.9588166,15,전라남도 화순군 능주면 잠정리
35.0591559,126.9515518,101,전라남도 화순군 화순읍 계소리
35.056273,126.9898216,137,전라남도 화순군 화순읍 광덕리
35.070618,126.9816726,166,전라남도 화순군 화순읍 교리
35.0562031,126.9728434,1161,전라남도 화순군 화순읍 대리
35.0616437,126.9912841,161,전라남도 화순군 화순읍 만연리
35.0563919,126.9631704,124,전라남도 화순군 화순읍 벽라리
35.0464042,126.9844025,192,전라남도 화순군 화순읍 삼천리
35.0583459,127.0017912,337,전라남도 화순군 화순읍 일심리
35.0658246,126.9865326,25,전라남도 화순군 화순읍 훈리
35.4381338,126.7043929,67,전북특별자치도 고창군 고창읍 교촌리
35.4434044,126.6925347,150,전북특별자치도 고창군 고창읍 석교리
35.4305085,126.7426295,2,전북특별자치도 고창군 고창읍 석정리
35.4409193,126.7244489,298,전북특별자치도 고창군 고창읍 월곡리
35.4339161,126.6960832,210,전북특별자치도 고창군 고창읍 읍내리
35.3451505,126.595857,24,전북특별자치도 고창군 대산면 매산리
35.9800845,126.7309658,227,전북특별자치도 군산시 경암동
35.9710089,126.7304822,48,전북특별자치도 군산시 경장동
35.9923071,126.7556236,337,전북특별자치도 군산시 구암동
35.9817862,126.7068529,59,전북특별자치도 군산시 금광동
35.9908739,126.7068496,42,전북특별자치도 군산시 금동
35.962424,126.6969541,5843,전북특별자치도 군산시 나운동
35.99725,126.7588319,22,전북특별자치도 군산시 내흥동
35.9791619,126.7219056,215,전북특별자치도 군산시 대명동
35.9502754,126.8193469,29,전북특별자치도 군산시 대야면 산월리
35.9272193,126.803854,29,전북특별자치도 군산시 대야면 지경리
35.9748666,126.7203402,58,전북특별자치도 군산시 동흥남동
35.9739484,126.7040893,194,전북특별자치도 군산시 문화동
35.9482026,126.6875924,1746,전북특별자치도 군산시 미룡동
35.963753,126.7284222,1393,전북특별자치도 군산시 미장동
35.9613933,126.7492456,140,전북특별자치도 군산시 사정동
35.9609736,126.6536294,1040,전북특별자치도 군산시 산북동
35.9767512,126.7122247,84,전북특별자치도 군산시 삼학동
35.9733119,126.7127368,39,전북특별자치도 군산시 서흥남동
35.9946916,126.7934922,12,전북특별자치도 군산시 성산면 도암리
35.9993685,126.7745346,25,전북특별자치도 군산시 성산면 둔덕리
35.949766,126.588188,1187,전북특별자치도 군산시 소룡동
35.9800552,126.699434,9,전북특별자치도 군산시 송풍동
35.9597697,126.7174791,2186,전북특별자치도 군산시 수송동
35.9867226,126.710025,7,전북특별자치도 군산시 신창동
35.9763513,126.703028,58,전북특별자치도 군산시 신풍동
35.9581174,126.5591134,39,전북특별자치도 군산시 오식도동
35.9418834,126.7222751,343,전북특별자치도 군산시 옥산면 당북리
35.9370426,126.7415866,2,전북특별자치도 군산시 옥산면 옥산리
35.9857575,126.7108425,98,전북특별자치도 군산시 월명동
35.9841216,126.8494797,16,전북특별자치도 군산시 임피면 읍내리
35.978193,126.7190682,172,전북특별자치도 군산시 장재동
35.972433,126.7380804,1334,전북특별자치도 군산시 조촌동
35.9519529,126.7086438,931,전북특별자치도 군산시 지곡동
35.8139061,126.9222971,441,전북특별자치도 김제시 검산동
35.7753674,127.0116933,36,전북특별자치도 김제시 금구면 금구리
35.7259477,126.9917789,24,전북특별자치도 김제시 금산면 성계리
35.8530541,126.8207608,3,전북특별자치도 김제시 만경읍 만경리
35.862983,126.8121726,87,전북특별자치도 김제시 만경읍 몽산리
35.8079461,126.8768683,191,전북특별자치도 김제시 서암동
35.7762913,126.9167861,808,전북특별자치도 김제시 신풍동
35.7927953,126.8823387,127,전북특별자치도 김제시 옥산동
35.8185943,126.8912187,65,전북특별자치도 김제시 요촌동
35.8178404,126.8910156,78,전북특별자치도 김제시 하동
35.8297126,126.9053839,19,전북특별자치도 김제시 흥사동
35.4402894,127.4044142,90,전북특별자치도 남원시 고죽동
35.3998532,127.3683709,89,전북특별자치도 남원시 금동
35.4406382,127.358821,18,전북특별자치도 남원시 내척동
35.3967424,127.3898768,216,전북특별자치도 남원시 노암동
35.4412163,127.4091203,258,전북특별자치도 남원시 도통동
35.4114491,127.382667,104,전북특별자치도 남원시 동충동
35.4110968,127.3602995,27,전북특별자치도 남원시 신정동
35.4107796,127.357312,175,전북특별자치도 남원시 왕정동
35.432751,127.5325563,3,전북특별자치도 남원시 운봉읍 동천리
35.4386092,127.5267224,5,전북특별자치도 남원시 운봉읍 서천리
35.4274484,127.4008495,317,전북특별자치도 남원시 월락동
35.4659665,127.592347,27,전북특별자치도 남원시 인월면 서무리
35.3959465,127.3641823,147,전북특별자치도 남원시 조산동
35.4080158,127.3840397,89,전북특별자치도 남원시 죽항동
35.4078001,127.379531,11,전북특별자치도 남원시 하정동
35.4375108,127.376532,318,전북특별자치도 남원시 향교동
35.9945973,127.6776767,83,전북특별자치도 무주군 무주읍 당산리
36.0127975,127.6566108,163,전북특별자치도 무주군 무주읍 읍내리
36.0073843,127.7964771,1,전북특별자치도 무주군 설천면 소천리
35.625048,126.4735249,22,전북특별자치도 부안군 변산면 격포리
35.6628527,126.5378429,58,전북특별자치도 부안군 변산면 지서리
35.7321259,126.7348211,41,전북특별자치도 부안군 부안읍 동중리
35.7189805,126.7402185,761,전북특별자치도 부안군 부안읍 봉덕리
35.7253427,126.7291775,42,전북특별자치도 부안군 부안읍 서외리
35.733587,126.7414351,143,전북특별자치도 부안군 부안읍 선은리
35.5899415,126.6742008,3,전북특별자치도 부안군 줄포면 줄포리
35.592499,126.6096735,17,전북특별자치도 부안군 진서면 곰소리
35.3651344,127.130202,31,전북특별자치도 순창군 순창읍 교성리
35.3738827,127.1493144,78,전북특별자치도 순창군 순창읍 남계리
35.3834812,127.1301535,97,전북특별자치도 순창군 순창읍 순화리
35.9745629,127.2095201,28,전북특별자치도 완주군 고산면 읍내리
35.9307988,127.1605075,111,전북특별자치도 완주군 봉동읍 낙평리
35.9623812,127.1281757,1234,전북특별자치도 완주군 봉동읍 둔산리
35.9219976,127.1607411,60,전북특별자치도 완주군 봉동읍 신성리
35.9417685,127.161281,109,전북특별자치도 완주군 봉동읍 장기리
35.9887896,127.1203915,90,전북특별자치도 완주군 봉동읍 제내리
35.9095897,127.0789384,389,전북특별자치도 완주군 삼례읍 삼례리
35.9257928,127.1201922,237,전북특별자치도 완주군 삼례읍 수계리
35.9085948,127.0621285,199,전북특별자치도 완주군 삼례읍 후정리
35.7660002,127.2066576,481,전북특별자치도 완주군 상관면 신리
35.9285813,127.1789506,160,전북특별자치도 완주군 용진읍 신지리
35.9071558,127.1791368,96,전북특별자치도 완주군 용진읍 운곡리
35.8381136,127.0479203,363,전북특별자치도 완주군 이서면 갈산리
35.8174542,127.0382472,172,전북특별자치도 완주군 이서면 상개리
35.832489,127.0173719,310,전북특별자치도 완주군 이서면 용서리
35.8097551,127.0209087,39,전북특별자치도 완주군 이서면 은교리
35.830102,127.0057884,32,전북특별자치도 완주군 이서면 이문리
35.9239036,126.9806958,198,전북특별자치도 익산시 금강동
35.9918301,127.0604,18,전북특별자치도 익산시 금마면 동고도리
35.9911796,127.0448515,13,전북특별자치도 익산시 금마면 서고도리
35.9494087,126.9566551,170,전북특별자치도 익산시 남중동
36.0568517,126.9869173,57,전북특별자치도 익산시 낭산면 용기리
35.9182853,126.9733341,1516,전북특별자치도 익산시 동산동
35.9401919,126.9642772,657,전북특별자치도 익산시 마동
35.9489991,126.9424782,2203,전북특별자치도 익산시 모현동1가
35.9579429,126.9414606,191,전북특별자치도 익산시 모현동2가
35.9237471,126.9293397,115,전북특별자치도 익산시 목천동
35.9684971,126.9928852,2432,전북특별자치도 익산시 부송동
35.9400014,126.9335007,471,전북특별자치도 익산시 송학동
35.9713811,126.9443905,497,전북특별자치도 익산시 신동
35.9584224,126.9842228,2774,전북특별자치도 익산시 어양동
36.0487195,127.0736881,5,전북특별자치도 익산시 여산면 제남리
35.9577995,126.9722944,3375,전북특별자치도 익산시 영등동
35.9524772,126.918278,1,전북특별자치도 익산시 오산면 장신리
35.960897,127.0884563,10,전북특별자치도 익산시 왕궁면 흥암리
35.930878,126.9492525,20,전북특별자치도 익산시 인화동1가
35.9231326,126.9503402,41,전북특별자치도 익산시 인화동2가
35.9349403,126.9568929,51,전북특별자치도 익산시 주현동
35.9414981,126.9511218,37,전북특별자치도 익산시 창인동1가
35.9404587,126.94558,28,전북특별자치도 익산시 창인동2가
35.9118999,127.0070544,16,전북특별자치도 익산시 춘포면 덕실리
35.9294597,127.0495944,70,전북특별자치도 익산시 춘포면 쌍정리
35.9034964,127.0255252,5,전북특별자치도 익산시 춘포면 용연리
35.9607784,127.0100264,355,전북특별자치도 익산시 팔봉동
35.9255996,126.9306951,211,전북특별자치도 익산시 평화동
36.0596448,126.9093772,10,전북특별자치도 익산시 함라면 함열리
36.0785589,126.9587104,111,전북특별자치도 익산시 함열읍 와리
36.0179657,126.9549804,26,전북특별자치도 익산시 황등면 율촌리
35.9993421,126.9499792,186,전북특별자치도 익산시 황등면 황등리
35.6764888,127.2632347,43,전북특별자치도 임실군 관촌면 관촌리
35.5362158,127.3266627,63,전북특별자치도 임실군 오수면 오수리
35.6202955,127.1141302,16,전북특별자치도 임실군 운암면 마암리
35.61436,127.2851097,167,전북특별자치도 임실군 임실읍 이도리
35.7311698,127.5849611,8,전북특별자치도 장수군 장계면 장계리
35.6621342,127.5037384,48,전북특별자치도 장수군 장수읍 노하리
35.6491186,127.5217729,30,전북특별자치도 장수군 장수읍 장수리
35.8812008,127.0866681,124,전북특별자치도 전주시 덕진구 고랑동
35.8409453,127.1363766,587,전북특별자치도 전주시 덕진구 금암동
35.848595,127.1317085,105,전북특별자치도 전주시 덕진구 덕진동1가
35.8455076,127.1135639,906,전북특별자치도 전주시 덕진구 덕진동2가
35.8398216,127.077936,830,전북특별자치도 전주시 덕진구 만성동
35.8781298,127.0679275,1053,전북특별자치도 전주시 덕진구 반월동
35.8599046,127.1261491,3889,전북특별자치도 전주시 덕진구 송천동1가
35.8721328,127.1224612,4302,전북특별자치도 전주시 덕진구 송천동2가
35.8603102,127.0738306,378,전북특별자치도 전주시 덕진구 여의동
35.8679254,127.0851107,308,전북특별자치도 전주시 덕진구 여의동2가
35.8327426,127.1704311,326,전북특별자치도 전주시 덕진구 우아동2가
35.8494325,127.1604028,1247,전북특별자치도 전주시 덕진구 우아동3가
35.8326444,127.1597946,5002,전북특별자치도 전주시 덕진구 인후동1가
35.8422898,127.1475531,341,전북특별자치도 전주시 덕진구 인후동2가
35.8549538,127.058407,864,전북특별자치도 전주시 덕진구 장동
35.830737,127.0618415,474,전북특별자치도 전주시 덕진구 중동
35.8276994,127.1352546,778,전북특별자치도 전주시 덕진구 진북동
35.8570807,127.1062294,50,전북특별자치도 전주시 덕진구 팔복동1가
35.8544216,127.0955976,210,전북특별자치도 전주시 덕진구 팔복동2가
35.862868,127.1548757,1779,전북특별자치도 전주시 덕진구 호성동1가
35.8765607,127.1464094,238,전북특별자치도 전주시 덕진구 호성동2가
35.8207396,127.1490041,4,전북특별자치도 전주시 완산구 경원동3가
35.8128857,127.161869,12,전북특별자치도 전주시 완산구 교동
35.8191133,127.1593415,23,전북특별자치도 전주시 완산구 남노송동
35.8148266,127.1419543,6,전북특별자치도 전주시 완산구 다가동1가
35.8141147,127.1405133,8,전북특별자치도 전주시 완산구 다가동2가
35.7924048,127.1735824,68,전북특별자치도 전주시 완산구 대성동
35.8025078,127.1582824,229,전북특별자치도 전주시 완산구 동서학동
35.8085826,127.1439951,3,전북특별자치도 전주시 완산구 동완산동
35.7969004,127.1205251,4753,전북특별자치도 전주시 완산구 삼천동1가
35.8259913,127.1462293,24,전북특별자치도 전주시 완산구 서노송동
35.8005124,127.1498438,589,전북특별자치도 전주시 완산구 서서학동
35.8323338,127.1158616,4150,전북특별자치도 전주시 완산구 서신동
35.8098667,127.1345692,165,전북특별자치도 전주시 완산구 서완산동2가
35.813157,127.144905,9,전북특별자치도 전주시 완산구 전동3가
35.8244685,127.1567663,325,전북특별자치도 전주시 완산구 중노송동
35.7555413,127.0893369,37,전북특별자치도 전주시 완산구 중인동
35.8147839,127.1343796,634,전북특별자치도 전주시 완산구 중화산동1가
35.8176644,127.1222945,1666,전북특별자치도 전주시 완산구 중화산동2가
35.8239718,127.1383493,471,전북특별자치도 전주시 완산구 태평동
35.7954511,127.1394961,1297,전북특별자치도 전주시 완산구 평화동1가
35.7852499,127.1348391,3493,전북특별자치도 전주시 완산구 평화동2가
35.8059808,127.1228823,3667,전북특별자치도 전주시 완산구 효자동1가
35.805621,127.0994791,2065,전북특별자치도 전주시 완산구 효자동2가
35.8247076,127.0965298,2166,전북특별자치도 전주시 완산구 효자동3가
35.579391,126.8243264,59,전북특별자치도 정읍시 공평동
35.5711884,126.8838855,143,전북특별자치도 정읍시 구룡동
35.5445401,126.890062,4,전북특별자치도 정읍시 금붕동
35.5969471,126.832002,49,전북특별자치도 정읍시 농소동
35.6124096,126.8837668,178,전북특별자치도 정읍시 북면 화해리
35.5610718,126.8712911,1140,전북특별자치도 정읍시 상동
35.5608881,126.8256613,72,전북특별자치도 정읍시 상평동
35.5861899,126.8605519,904,전북특별자치도 정읍시 수성동
35.5569382,126.8539664,802,전북특별자치도 정읍시 시기동
35.6887463,126.885879,52,전북특별자치도 정읍시 신태인읍 신태인리
35.7019235,126.8906658,73,전북특별자치도 정읍시 신태인읍 연정리
35.5723483,126.8439042,218,전북특별자치도 정읍시 연지동
35.6548799,126.9259944,43,전북특별자치도 정읍시 태인면 태창리
35.8021674,127.4199564,147,전북특별자치도 진안군 진안읍 군상리
35.78679,127.4218535,50,전북특별자치도 진안군 진안읍 군하리
33.2523833,126.4911269,307,제주특별자치도 서귀포시 강정동
33.2880072,126.7046919,73,제주특별자치도 서귀포시 남원읍 남원리
33.302706,126.6568975,23,제주특별자치도 서귀포시 남원읍 위미리
33.247276,126.2475706,2,제주특별자치도 서귀포시 대정읍 동일리
33.2194382,126.2757103,45,제주특별자치도 서귀포시 대정읍 상모리
33.2206158,126.2518524,32,제주특별자치도 서귀포시 대정읍 하모리
33.2674043,126.5663635,1078,제주특별자치도 서귀포시 동홍동
33.2429654,126.5123652,11,제주특별자치도 서귀포시 법환동
33.2456969,126.6010289,47,제주특별자치도 서귀포시 보목동
33.2464495,126.5637975,248,제주특별자치도 서귀포시 서귀동
33.2857414,126.51819,148,제주특별자치도 서귀포시 서호동
33.2870377,126.5409432,430,제주특별자치도 서귀포시 서홍동
33.4384409,126.9082434,47,제주특별자치도 서귀포시 성산읍 고성리
33.4693635,126.8824129,15,제주특별자치도 서귀포시 성산읍 시흥리
33.2626686,126.60462,3,제주특별자치도 서귀포시 신효동
33.252712,126.3343265,22,제주특별자치도 서귀포시 안덕면 화순리
33.3064679,126.4426404,353,제주특별자치도 서귀포시 중문동
33.2874612,126.5731538,23,제주특별자치도 서귀포시 토평동
33.324883,126.8245979,53,제주특별자치도 서귀포시 표선면 표선리
33.3064815,126.4708742,32,제주특별자치도 서귀포시 하원동
33.2543893,126.6170647,1,제주특별자치도 서귀포시 하효동
33.2665145,126.5323308,16,제주특별자치도 서귀포시 호근동
33.5153591,126.5420032,202,제주특별자치도 제주시 건입동
33.5389636,126.7494481,2,제주특별자치도 제주시 구좌읍 김녕리
33.4902403,126.8326492,12,제주특별자치도 제주시 구좌읍 세화리
33.4484672,126.4850992,1898,제주특별자치도 제주시 노형동
33.4868951,126.5250146,416,제주특별자치도 제주시 도남동
33.5011256,126.4715438,26,제주특별자치도 제주시 도두일동
33.5123228,126.5969032,49,제주특별자치도 제주시 도련이동
33.5053989,126.5869274,144,제주특별자치도 제주시 도련일동
33.4571323,126.6130534,19,제주특별자치도 제주시 봉개동
33.5126626,126.5212175,137,제주특별자치도 제주시 삼도이동
33.5027684,126.519476,149,제주특별자치도 제주시 삼도일동
33.5209995,126.5841277,190,제주특별자치도 제주시 삼양이동
33.5233122,126.5985628,69,제주특별자치도 제주시 삼양일동
33.4293792,126.5579619,277,제주특별자치도 제주시 아라일동
33.4791227,126.3813732,5,제주특별자치도 제주시 애월읍 구엄리
33.4595649,126.3226959,13,제주특별자치도 제주시 애월읍 애월리
33.4793509,126.4158337,268,제주특별자치도 제주시 애월읍 하귀1리
33.4790176,126.3976001,34,제주특별자치도 제주시 애월읍 하귀2리
33.4659777,126.4934011,1416,제주특별자치도 제주시 연동
33.427885,126.5187631,66,제주특별자치도 제주시 오라이동
33.4953762,126.5166367,2,제주특별자치도 제주시 오라일동
33.4933077,126.4287763,2,제주특별자치도 제주시 외도이동
33.4826928,126.4302284,971,제주특별자치도 제주시 외도일동
33.515778,126.4956884,135,제주특별자치도 제주시 용담삼동
33.5067071,126.5005507,147,제주특별자치도 제주시 용담이동
33.5085884,126.5147777,51,제주특별자치도 제주시 용담일동
33.4376198,126.5870541,101,제주특별자치도 제주시 월평동
33.4953153,126.5394492,651,제주특별자치도 제주시 이도이동
33.5054502,126.5275246,216,제주특별자치도 제주시 이도일동
33.4917327,126.4601608,42,제주특별자치도 제주시 이호이동
33.5064901,126.5410332,872,제주특별자치도 제주시 일도이동
33.5129383,126.5274201,18,제주특별자치도 제주시 일도일동
33.5233479,126.6200395,52,제주특별자치도 제주시 조천읍 신촌리
33.5267388,126.6435672,23,제주특별자치도 제주시 조천읍 조천리
33.5307681,126.6673798,96,제주특별자치도 제주시 조천읍 함덕리
33.3021091,126.1851714,5,제주특별자치도 제주시 한경면 고산리
33.4225512,126.2785184,18,제주특별자치도 제주시 한림읍 대림리
33.3955313,126.273489,16,제주특별자치도 제주시 한림읍 동명리
33.4309643,126.2681874,1,제주특별자치도 제주시 한림읍 수원리
33.4004971,126.2552731,25,제주특별자치도 제주시 한림읍 옹포리
33.4125047,126.2709778,38,제주특별자치도 제주시 한림읍 한림리
33.3819398,126.2497525,40,제주특별자치도 제주시 한림읍 협재리
33.5022936,126.563904,200,제주특별자치도 제주시 화북이동
33.5190291,126.5647705,422,제주특별자치도 제주시 화북일동
36.2726286,127.2515604,948,충청남도 계룡시 금암동
36.2557098,127.2506502,169,충청남도 계룡시 두마면 농소리
36.2671456,127.2704042,959,충청남도 계룡시 두마면 두계리
36.2869362,127.2392422,1637,충청남도 계룡시 엄사면 엄사리
36.2709178,127.2360033,249,충청남도 계룡시 엄사면 유동리
36.4589651,127.1187187,115,충청남도 공주시 교동
36.4648268,127.1221209,15,충청남도 공주시 금성동
36.4255574,127.1000779,188,충청남도 공주시 금학동
36.4833757,127.1461435,428,충청남도 공주시 금흥동
36.4585376,127.1259795,1,충청남도 공주시 산성동
36.4465781,127.1511357,9,충청남도 공주시 소학동
36.4701913,127.1364526,2441,충청남도 공주시 신관동
36.4374517,127.1579445,344,충청남도 공주시 옥룡동
36.4575173,127.1081401,243,충청남도 공주시 웅진동
36.4662627,127.1564771,22,충청남도 공주시 월송동
36.5466818,126.9313008,4,충청남도 공주시 유구읍 백교리
36.5604595,126.9512473,21,충청남도 공주시 유구읍 석남리
36.5535173,126.9719696,50,충청남도 공주시 유구읍 유구리
36.5000586,127.1532132,240,충청남도 공주시 의당면 청룡리
36.6103094,127.1293822,4,충청남도 공주시 정안면 광정리
36.3367153,127.0194177,8,충청남도 공주시 탄천면 송학리
36.1089903,127.4871656,648,충청남도 금산군 금산읍 상리
36.0985413,127.4805126,3,충청남도 금산군 금산읍 상옥리
36.1072521,127.4722656,126,충청남도 금산군 금산읍 아인리
36.0957066,127.4444757,28,충청남도 금산군 금산읍 양지리
36.1051514,127.4951853,177,충청남도 금산군 금산읍 중도리
36.089275,127.4880028,32,충청남도 금산군 금산읍 하옥리
36.1779047,127.4381379,5,충청남도 금산군 복수면 용진리
36.1938972,127.4614209,260,충청남도 금산군 추부면 마전리
36.1552526,127.0150153,15,충청남도 논산시 강경읍 대흥리
36.1648986,127.018996,25,충청남도 논산시 강경읍 동흥리
36.1514043,127.0251676,307,충청남도 논산시 강경읍 산양리
36.1631925,127.0177484,12,충청남도 논산시 강경읍 홍교리
36.1586192,127.0057029,119,충청남도 논산시 강경읍 황산리
36.1870859,127.0864686,555,충청남도 논산시 강산동
36.1830103,127.1018976,1288,충청남도 논산시 내동
36.2096472,127.0857639,130,충청남도 논산시 대교동
36.2054906,127.0880271,60,충청남도 논산시 반월동
36.1972703,127.0747922,367,충청남도 논산시 부창동
36.1323703,127.1169632,120,충청남도 논산시 연무읍 동산리
36.1195666,127.1106293,7,충청남도 논산시 연무읍 마산리
36.1317436,127.0882348,99,충청남도 논산시 연무읍 안심리
36.2125416,127.2199417,21,충청남도 논산시 연산면 연산리
36.1982485,127.095054,488,충청남도 논산시 취암동
36.207074,127.0870249,138,충청남도 논산시 화지동
36.9241757,126.6107383,18,충청남도 당진시 고대면 용두리
36.9192045,126.5925991,38,충청남도 당진시 고대면 진관리
36.8755961,126.6452094,165,충청남도 당진시 대덕동
37.0023618,126.5497831,24,충청남도 당진시 석문면 삼봉리
36.9254022,126.6448896,213,충청남도 당진시 송산면 금암리
36.9248985,126.66942,75,충청남도 당진시 송산면 매곡리
36.9557148,126.697512,297,충청남도 당진시 송산면 유곡리
36.9161845,126.7062764,436,충청남도 당진시 송악읍 가학리
36.9017685,126.6923834,413,충청남도 당진시 송악읍 기지시리
36.8964242,126.7057387,438,충청남도 당진시 송악읍 반촌리
36.9293929,126.7804831,1614,충청남도 당진시 송악읍 복운리
36.9314992,126.7280685,93,충청남도 당진시 송악읍 석포리
36.933865,126.7486171,193,충청남도 당진시 송악읍 중흥리
36.8915558,126.652716,421,충청남도 당진시 수청동
36.8444311,126.6994818,167,충청남도 당진시 순성면 봉소리
36.8391193,126.7561098,3,충청남도 당진시 순성면 중방리
36.8972076,126.6717875,488,충청남도 당진시 시곡동
36.8867,126.7429779,928,충청남도 당진시 신평면 거산리
36.8904879,126.7727471,325,충청남도 당진시 신평면 금천리
36.8807819,126.8266457,8,충청남도 당진시 신평면 운정리
36.8210962,126.7763319,30,충청남도 당진시 우강면 송산리
36.8123014,126.7887866,85,충청남도 당진시 우강면 창리
36.9111594,126.6502238,961,충청남도 당진시 원당동
36.8946791,126.6335358,760,충청남도 당진시 읍내동
36.8838427,126.5737476,2,충청남도 당진시 정미면 천의리
36.8920804,126.6186898,1177,충청남도 당진시 채운동
36.8031262,126.7683522,65,충청남도 당진시 합덕읍 운산리
36.3404923,126.5941821,111,충청남도 보령시 궁촌동
36.355024,126.5803764,475,충청남도 보령시 대천동
36.3497093,126.6179419,852,충청남도 보령시 동대동
36.3341587,126.61632,879,충청남도 보령시 명천동
36.347523,126.6692371,16,충청남도 보령시 성주면 성주리
36.3180116,126.5258355,182,충청남도 보령시 신흑동
36.2266257,126.6030127,23,충청남도 보령시 웅천읍 대창리
36.3682501,126.6100711,521,충청남도 보령시 죽정동
36.4521959,126.5800358,6,충청남도 보령시 청소면 진죽리
36.2762001,126.887245,10,충청남도 부여군 규암면 규암리
36.2773703,126.8729542,210,충청남도 부여군 규암면 반산리
36.2755367,126.8562366,18,충청남도 부여군 규암면 석우리
36.2616668,126.8911819,75,충청남도 부여군 규암면 외리
36.2600736,126.8572878,81,충청남도 부여군 규암면 합송리
36.2827182,126.9102152,27,충청남도 부여군 부여읍 구아리
36.2748938,126.9125236,117,충청남도 부여군 부여읍 동남리
36.2867395,126.9229816,239,충청남도 부여군 부여읍 쌍북리
36.2101621,126.7585478,15,충청남도 부여군 홍산면 남촌리
36.7962029,126.431251,82,충청남도 서산시 갈산동
36.9450252,126.4311085,172,충청남도 서산시 대산읍 대산리
36.9203058,126.4522113,122,충청남도 서산시 대산읍 영탑리
36.7858857,126.4598336,1586,충청남도 서산시 동문동
36.7466428,126.4622957,464,충청남도 서산시 석남동
36.7720607,126.4692974,838,충청남도 서산시 석림동
36.8244836,126.459563,235,충청남도 서산시 성연면 왕정리
36.811412,126.4432288,543,충청남도 서산시 성연면 일람리
36.7691213,126.4836402,123,충청남도 서산시 수석동
36.7667491,126.4405676,906,충청남도 서산시 예천동
36.7493749,126.4772938,20,충청남도 서산시 오남동
36.8051095,126.5720327,107,충청남도 서산시 운산면 갈산리
